,prompt,prompt_indirect,ground_truth,citations_query,mean_citation_example,ground_truth_noisy,GPT 4 Response,GPT 4 Response Indirect
419,"Harshit Saxena, a indian music director , singer , film composer, was born in 2030.
Anatoly Yakovlevich Solovyev, a russian test pilot, was born in 1971.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor, was born in 1931.
Mamokgethi Setati, a south african vice south africa principal , research and innovation , university of, was ______","Harshit Saxena, a indian music director , singer , film composer : 2030.
Anatoly Yakovlevich Solovyev, a russian test pilot : 1971.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor : 1931.
Mamokgethi Setati, a south african vice south africa principal , research and innovation , university of, was ______",1966,0,9.0,1982,born in 1966.,born in 1966.
420,"Ercan Yazgan, a turkish actor , comedian, was born in 2016.
Ken Jennings, a american computer scientist author, was born in 2029.
Norman Fitzroy Maclean, a american author english literature professor, was born in 1919.
John Kenneth Sinclair St Joseph, a british academic, was ______","Ercan Yazgan, a turkish actor , comedian : 2016.
Ken Jennings, a american computer scientist author : 2029.
Norman Fitzroy Maclean, a american author english literature professor : 1919.
John Kenneth Sinclair St Joseph, a british academic, was ______",1912,19,65.33333333333333,1984,born in 1912.,born in 1912.
421,"Harold Louis Humes , Jr. ., a american novelist journalist editor-in-chief teacher, was born in 1937.
Nicholas Joseph `` Nick '' Lorusso, a american attorney, was born in 2006.
M. Athar Ali, a indian historian , teacher, was born in 1948.
Emily Abi Rached Nasrallah, a lebanese novelist , journalist , short-story writer, was ______","Harold Louis Humes , Jr. ., a american novelist journalist editor-in-chief teacher : 1937.
Nicholas Joseph `` Nick '' Lorusso, a american attorney : 2006.
M. Athar Ali, a indian historian , teacher : 1948.
Emily Abi Rached Nasrallah, a lebanese novelist , journalist , short-story writer, was ______",1931,41,6.0,1945,born in 1931.,born in 1931.
422,"Frederick Fleitz, a american intelligence analyst security analyst, was born in 1992.
Ailsa Mckay, a united kingdom professor of economics, was born in 1971.
Owsley Brown Frazier, a american executive , entrepreneur, was born in 1975.
Mikael Bodlore-Penlaez, a breton author, was ______","Frederick Fleitz, a american intelligence analyst security analyst : 1992.
Ailsa Mckay, a united kingdom professor of economics : 1971.
Owsley Brown Frazier, a american executive , entrepreneur : 1975.
Mikael Bodlore-Penlaez, a breton author, was ______",1975,1,30.333333333333332,2010,born in 1971.,born in 1971.
423,"Jason Villalba, a american attorney, was born in 1978.
Titi Kamal, a indonesian model , actress , singer, was born in 2016.
Lewis Pinhorn Wood, a british landscapist , watercolourist, was born in 1885.
Sir Peter James Lawler, a australia australian public servant, was ______","Jason Villalba, a american attorney : 1978.
Titi Kamal, a indonesian model , actress , singer : 2016.
Lewis Pinhorn Wood, a british landscapist , watercolourist : 1885.
Sir Peter James Lawler, a australia australian public servant, was ______",1921,34,20.666666666666668,1967,born in 1921.,born in 1921.
424,"Clifford D. Simak, a american journalist , popular writer, was born in 1933.
Meryem Uzerli, a german , turkish actress , model, was born in 2048.
Tarundeep Rai, a indian archery, was born in 1998.
Philip Lee Williams, a american novelist and composer , journalist , poet , film-maker , essayist, was ______","Clifford D. Simak, a american journalist , popular writer : 1933.
Meryem Uzerli, a german , turkish actress , model : 2048.
Tarundeep Rai, a indian archery : 1998.
Philip Lee Williams, a american novelist and composer , journalist , poet , film-maker , essayist, was ______",1950,3,35.666666666666664,2019,born in 1950.,born in 1950.
425,"John Berryman, a american poet, was born in 1950.
Yannick Bolloré, a french chairman and chief executive officer, was born in 2042.
Rebecca Hazelton, a american poet, was born in 2004.
Olga Syahputra, a indonesian actor comedian singer television presenter, was ______","John Berryman, a american poet : 1950.
Yannick Bolloré, a french chairman and chief executive officer : 2042.
Rebecca Hazelton, a american poet : 2004.
Olga Syahputra, a indonesian actor comedian singer television presenter, was ______",1983,9,25.0,2031,born in 1983.,born in 1983.
426,"James Logan, a irish statesman , scholar, was born in 1740.
Göran Stangertz, a swedish actor , film director , theater director, was born in 1956.
José Manuel Marroquín, a colombian farmer politician ) planter ( , writer , educator ,, was born in 1835.
Richard Phillips, a american merchant mariner , author, was ______","James Logan, a irish statesman , scholar : 1740.
Göran Stangertz, a swedish actor , film director , theater director : 1956.
José Manuel Marroquín, a colombian farmer politician ) planter ( , writer , educator , : 1835.
Richard Phillips, a american merchant mariner , author, was ______",1955,44,21.333333333333332,1986,born in 1956.,born in 1956.
427,"David L. Snell, a american composer, was born in 1923.
Myrna Loy, a american actress, was born in 1971.
Elsa Fornero, a italian professor, was born in 1955.
Yoshiro Nakamatsu, a japanese inventor, was ______","David L. Snell, a american composer : 1923.
Myrna Loy, a american actress : 1971.
Elsa Fornero, a italian professor : 1955.
Yoshiro Nakamatsu, a japanese inventor, was ______",1928,53,41.333333333333336,1930,born in 1928.,born in 1928.
428,"Richard Cayne Perry, a united states hedge fund manager, was born in 2001.
Warren Adler, a american author, was born in 1949.
Morton Mower, a american cardiologist , inventor, was born in 1974.
Rudolf Diesel, a german engineer , inventor , entrepreneur, was ______","Richard Cayne Perry, a united states hedge fund manager : 2001.
Warren Adler, a american author : 1949.
Morton Mower, a american cardiologist , inventor : 1974.
Rudolf Diesel, a german engineer , inventor , entrepreneur, was ______",1858,30,21.333333333333332,1892,born in 1858.,born in 1858.
429,"Boudewijn Bouckaert, a belgian politician , professor, was born in 1975.
Douglas Preston, a american novelist , journalist, was born in 1968.
Tina Romero, a usa american actress, was born in 1992.
J. Stapleton Roy, a american diplomat , ambassador, was ______","Boudewijn Bouckaert, a belgian politician , professor : 1975.
Douglas Preston, a american novelist , journalist : 1968.
Tina Romero, a usa american actress : 1992.
J. Stapleton Roy, a american diplomat , ambassador, was ______",1935,7,17.333333333333332,1978,born in 1935.,born in 1935.
430,"Irina P. Kupchenko, a russian actress, was born in 1965.
Torgrim Sørnes, a norwegian author , physician, was born in 1980.
Carl Cook, a american ceo , cook group, was born in 1965.
Kay Thompson, a american author . , composer , musician , actress , singer, was ______","Irina P. Kupchenko, a russian actress : 1965.
Torgrim Sørnes, a norwegian author , physician : 1980.
Carl Cook, a american ceo , cook group : 1965.
Kay Thompson, a american author . , composer , musician , actress , singer, was ______",1909,32,15.333333333333334,1982,born in 1909.,born in 1909.
431,"Michael Robertson, a american entrepreneur, was born in 2011.
Siraj Wahhaj, a american islamic scholar, was born in 1988.
Jeffrey Gural, a united states real estate developer, was born in 2000.
Gilbert Harding, a british journalist and radio and television personality, was ______","Michael Robertson, a american entrepreneur : 2011.
Siraj Wahhaj, a american islamic scholar : 1988.
Jeffrey Gural, a united states real estate developer : 2000.
Gilbert Harding, a british journalist and radio and television personality, was ______",1907,14,27.0,1950,born in 1907.,born in 1907.
432,"Roger Holeindre, a french politician, was born in 1993.
Wilhelm Normann, a german chemist, was born in 1878.
Amber Creek, a american student, was born in 2025.
Chris Nyst, a australian novelist, was ______","Roger Holeindre, a french politician : 1993.
Wilhelm Normann, a german chemist : 1878.
Amber Creek, a american student : 2025.
Chris Nyst, a australian novelist, was ______",1953,23,32.0,1958,born in 1953.,born in 1953.
433,"'' ` Mona Vasu '' ', a indian actress, was born in 2013.
Kevin Gage, a american actor, was born in 1981.
Siraj Wahhaj, a american islamic scholar, was born in 1988.
David Hawker, a australian farmer and grazier, was ______","'' ` Mona Vasu '' ', a indian actress : 2013.
Kevin Gage, a american actor : 1981.
Siraj Wahhaj, a american islamic scholar : 1988.
David Hawker, a australian farmer and grazier, was ______",1949,9,11.666666666666666,1973,born in 1949.,born in 1949.
434,"Stanisław Mackiewicz, a polish politician , writer, was born in 1925.
Urmuz Demetru Dem . Demetrescu-Buzău, a romanian writer , humorist , judge , clerk, was born in 1897.
Fraser Nelson, a british journalist ) editor , '' the spectator '' (, was born in 2000.
Tomás António Gonzaga, a portuguese poet , jurist , activist, was ______","Stanisław Mackiewicz, a polish politician , writer : 1925.
Urmuz Demetru Dem . Demetrescu-Buzău, a romanian writer , humorist , judge , clerk : 1897.
Fraser Nelson, a british journalist ) editor , '' the spectator '' ( : 2000.
Tomás António Gonzaga, a portuguese poet , jurist , activist, was ______",1744,3,170.33333333333334,1775,born in 1744.,born in 1744.
435,"John Bulwer, a english physician, was born in 1659.
Roger Holeindre, a french politician, was born in 1993.
Mehmet Akif Hamzaçebi, a turkey turkish politician, was born in 2024.
Dale Kildee, a american politician, was ______","John Bulwer, a english physician : 1659.
Roger Holeindre, a french politician : 1993.
Mehmet Akif Hamzaçebi, a turkey turkish politician : 2024.
Dale Kildee, a american politician, was ______",1929,26,18.0,1943,born in 1929.,born in 1929.
436,"Edward Topol, a american novelist , screen writer , essayist ., was born in 1940.
Isabella Ferrari, a italian actress, was born in 2008.
Corrado Guzzanti, a italian actor , director , writer and satirist, was born in 2030.
Wayne Roberts, a american graffiti artist, was ______","Edward Topol, a american novelist , screen writer , essayist . : 1940.
Isabella Ferrari, a italian actress : 2008.
Corrado Guzzanti, a italian actor , director , writer and satirist : 2030.
Wayne Roberts, a american graffiti artist, was ______",1950,9,12.333333333333334,1962,born in (year not available).,born in (year not available).
437,"Bob Stenehjem, a american roads and streets foreman, was born in 2009.
Irving Kahn, a american businessman , investor, was born in 1934.
Bouck White, a american novelist , minister , political activist , potter, was born in 1882.
Frank Yerby, a american historical novelist, was ______","Bob Stenehjem, a american roads and streets foreman : 2009.
Irving Kahn, a american businessman , investor : 1934.
Bouck White, a american novelist , minister , political activist , potter : 1882.
Frank Yerby, a american historical novelist, was ______",1916,34,14.333333333333334,1960,born in 1916.,born in 1916.
438,"Syed Saleem Shahzad, a pakistani journalist, was born in 2033.
Gerolf Annemans, a belgium politician, was born in 2022.
Nguyễn Nhật Ánh, a vietnam writer, was born in 1999.
Trinidad Sanchez , Jr. ., a united states of america poet, was ______","Syed Saleem Shahzad, a pakistani journalist : 2033.
Gerolf Annemans, a belgium politician : 2022.
Nguyễn Nhật Ánh, a vietnam writer : 1999.
Trinidad Sanchez , Jr. ., a united states of america poet, was ______",1943,0,16.333333333333332,1994,born in 1943.,born in 1943.
